Project,Description,Billable,Start Time,End Time,start_timestamp,end_timestamp
5e56e1665b92677285acd781,Time tracking,True,2022-04-08T03:18:01.000Z,2022-04-08T03:22:45.000Z,1649387881.0,1649388165.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-08T03:46:32.000Z,2022-04-08T03:47:43.000Z,1649389592.0,1649389663.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-04-08T03:48:51.000Z,2022-04-08T03:50:40.000Z,1649389731.0,1649389840.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-08T03:50:41.000Z,2022-04-08T03:52:42.000Z,1649389841.0,1649389962.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-04-08T03:52:56.000Z,2022-04-08T03:53:54.000Z,1649389976.0,1649390034.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-08T03:53:55.000Z,2022-04-08T03:54:07.000Z,1649390035.0,1649390047.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-08T03:56:44.000Z,2022-04-08T03:57:20.000Z,1649390204.0,1649390240.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-04-08T03:57:32.000Z,2022-04-08T03:57:51.000Z,1649390252.0,1649390271.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-08T04:57:36.000Z,2022-04-08T04:58:00.000Z,1649393856.0,1649393880.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-08T07:18:14.000Z,2022-04-08T07:24:41.000Z,1649402294.0,1649402681.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-08T21:54:52.000Z,2022-04-08T21:56:25.000Z,1649454892.0,1649454985.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-08T21:56:35.000Z,2022-04-08T22:00:02.000Z,1649454995.0,1649455202.0
5e56de580121f031bdc3afac,Research meeting,True,2022-04-08T22:00:02.000Z,2022-04-08T23:00:00.000Z,1649455202.0,1649458800.0
